Date,City,AQI,AQI_Category,Traffic_Congestion_Pct,Traffic_Category,Energy_Consumption_MWh,Waste_Recycled_Pct,Waste_Landfill_Pct,Waste_Composted_Pct,Sustainability_Score
2023-10-22,Mumbai,170,Moderate,84.9,Severe,524.3,63.4,22.0,14.6,47.2
2023-10-22,Delhi,228,Poor,93.9,Severe,627.3,34.1,51.7,14.2,29.2
2023-10-22,Bangalore,72,Satisfactory,86.8,Severe,476.8,60.7,28.0,11.3,55.1
2023-10-22,Chennai,113,Moderate,68.6,High,430.7,61.2,22.9,15.9,60.1
2023-10-22,Hyderabad,128,Moderate,78.8,High,475.0,57.7,30.1,12.2,53.2
2023-10-23,Mumbai,142,Moderate,72.8,High,522.3,65.1,26.3,8.6,52.4
2023-10-23,Delhi,203,Poor,99.4,Severe,658.7,40.3,48.6,11.1,28.6
2023-10-23,Bangalore,118,Moderate,68.0,High,485.5,67.7,20.9,11.4,57.9
2023-10-23,Chennai,108,Moderate,66.6,High,401.3,58.9,32.5,8.6,62.3
2023-10-23,Hyderabad,86,Satisfactory,71.0,High,509.8,56.8,33.2,10.0,55.3
2023-10-24,Mumbai,157,Moderate,91.7,Severe,526.0,54.4,30.9,14.7,44.4
2023-10-24,Delhi,193,Moderate,77.5,High,588.2,39.9,46.3,13.8,39.0
2023-10-24,Bangalore,119,Moderate,72.9,High,454.4,66.2,21.3,12.5,58.2
2023-10-24,Chennai,111,Moderate,64.3,High,440.5,62.3,27.5,10.2,60.9
2023-10-24,Hyderabad,123,Moderate,79.8,High,493.4,66.5,16.0,17.5,53.9
2023-10-25,Mumbai,131,Moderate,87.8,Severe,525.3,60.5,21.6,17.9,48.2
2023-10-25,Delhi,205,Poor,95.3,Severe,624.6,42.4,46.7,10.9,32.1
2023-10-25,Bangalore,103,Moderate,82.3,Severe,470.9,63.8,27.9,8.3,55.3
2023-10-25,Chennai,114,Moderate,69.5,High,475.9,57.8,30.8,11.4,56.4
2023-10-25,Hyderabad,109,Moderate,70.2,High,547.2,61.0,21.9,17.1,52.7
2023-10-26,Mumbai,172,Moderate,80.4,Severe,481.8,62.9,28.0,9.1,50.8
2023-10-26,Delhi,224,Poor,91.5,Severe,613.4,49.3,36.1,14.6,34.0
2023-10-26,Bangalore,141,Moderate,68.8,High,532.0,64.9,18.3,16.8,52.8
2023-10-26,Chennai,119,Moderate,67.3,High,487.5,58.7,31.4,9.9,56.1
2023-10-26,Hyderabad,107,Moderate,75.5,High,423.2,53.6,36.0,10.4,57.7
2023-10-27,Mumbai,169,Moderate,81.6,Severe,533.9,62.6,21.5,15.9,47.4
2023-10-27,Delhi,207,Poor,95.3,Severe,627.2,34.2,49.3,16.5,30.1
2023-10-27,Bangalore,132,Moderate,72.3,High,473.1,66.6,20.7,12.7,56.5
2023-10-27,Chennai,107,Moderate,64.1,High,390.0,61.6,23.9,14.5,64.2
2023-10-27,Hyderabad,99,Satisfactory,71.1,High,464.2,60.8,27.5,11.7,58.2
2023-10-28,Mumbai,135,Moderate,70.3,High,496.3,58.1,29.9,12.0,53.7
2023-10-28,Delhi,231,Poor,89.7,Severe,630.6,42.6,47.4,10.0,31.6
2023-10-28,Bangalore,107,Moderate,70.2,High,448.3,72.9,13.4,13.7,61.3
2023-10-28,Chennai,126,Moderate,63.7,High,424.7,61.3,29.9,8.8,61.0
2023-10-28,Hyderabad,104,Moderate,73.4,High,461.0,57.7,28.1,14.2,56.9
2023-10-29,Mumbai,127,Moderate,82.2,Severe,474.4,61.9,26.9,11.2,53.3
2023-10-29,Delhi,202,Poor,96.0,Severe,614.4,47.7,40.7,11.6,33.8
2023-10-29,Bangalore,125,Moderate,80.5,Severe,427.0,64.5,19.6,15.9,57.3
2023-10-29,Chennai,117,Moderate,64.8,High,447.6,62.5,27.5,10.0,60.1
2023-10-29,Hyderabad,125,Moderate,76.6,High,472.1,67.0,18.2,14.8,56.0
2023-10-30,Mumbai,141,Moderate,88.5,Severe,627.7,57.8,26.7,15.5,40.5
2023-10-30,Delhi,207,Poor,80.3,Severe,635.3,42.2,41.6,16.2,35.0
2023-10-30,Bangalore,99,Satisfactory,68.8,High,437.2,67.9,17.5,14.6,61.9
2023-10-30,Chennai,89,Satisfactory,67.3,High,441.2,59.7,28.3,12.0,61.0
2023-10-30,Hyderabad,124,Moderate,81.4,Severe,454.3,60.8,23.3,15.9,54.7
2023-10-31,Mumbai,146,Moderate,69.6,High,468.4,59.7,29.2,11.1,55.3
2023-10-31,Delhi,222,Poor,100,Severe,603.4,39.4,48.1,12.5,30.6
2023-10-31,Bangalore,79,Satisfactory,72.7,High,456.1,64.0,18.6,17.4,60.1
2023-10-31,Chennai,143,Moderate,66.7,High,453.8,58.9,28.9,12.2,56.9
2023-10-31,Hyderabad,113,Moderate,65.9,High,496.7,55.1,33.6,11.3,55.5
2023-11-01,Mumbai,220,Poor,80.7,Severe,587.3,56.9,25.6,17.5,40.0
2023-11-01,Delhi,261,Poor,100,Severe,638.3,38.7,44.6,16.7,25.9
2023-11-01,Bangalore,136,Moderate,74.3,High,488.3,68.1,22.0,9.9,55.1
2023-11-01,Chennai,161,Moderate,70.9,High,423.3,64.5,26.6,8.9,57.8
2023-11-01,Hyderabad,174,Moderate,76.1,High,583.9,61.2,25.9,12.9,45.0
2023-11-02,Mumbai,191,Moderate,81.3,Severe,595.9,57.2,32.5,10.3,41.2
2023-11-02,Delhi,269,Poor,91.6,Severe,704.9,43.7,46.6,9.7,24.7
2023-11-02,Bangalore,135,Moderate,70.0,High,525.0,66.6,20.0,13.4,53.7
2023-11-02,Chennai,136,Moderate,66.3,High,541.7,59.8,30.9,9.3,52.1
2023-11-02,Hyderabad,161,Moderate,77.6,High,530.5,55.6,30.4,14.0,47.7
2023-11-03,Mumbai,211,Poor,76.2,High,526.4,57.9,31.3,10.8,45.7
2023-11-03,Delhi,283,Poor,93.7,Severe,698.9,43.6,40.3,16.1,23.4
2023-11-03,Bangalore,84,Satisfactory,72.7,High,541.2,61.9,24.3,13.8,54.1
2023-11-03,Chennai,142,Moderate,61.1,High,508.3,59.0,26.0,15.0,55.0
2023-11-03,Hyderabad,152,Moderate,66.6,High,497.5,55.2,35.0,9.8,52.9
2023-11-04,Mumbai,189,Moderate,92.1,Severe,568.5,53.6,29.3,17.1,39.6
2023-11-04,Delhi,282,Poor,100,Severe,614.2,48.0,41.6,10.4,28.0
2023-11-04,Bangalore,133,Moderate,71.3,High,499.7,62.6,20.2,17.2,54.2
2023-11-04,Chennai,134,Moderate,56.9,Moderate,491.1,66.6,15.5,17.9,59.1
2023-11-04,Hyderabad,100,Satisfactory,65.1,High,551.5,60.9,23.4,15.7,54.2
2023-11-05,Mumbai,179,Moderate,85.0,Severe,571.4,62.8,24.6,12.6,43.6
2023-11-05,Delhi,298,Poor,97.6,Severe,671.0,38.1,46.4,15.5,22.2
2023-11-05,Bangalore,135,Moderate,70.1,High,531.8,65.1,17.7,17.2,52.9
2023-11-05,Chennai,129,Moderate,74.8,High,472.8,62.1,24.4,13.5,55.2
2023-11-05,Hyderabad,158,Moderate,86.2,Severe,574.4,65.7,17.9,16.4,45.0
2023-11-06,Mumbai,190,Moderate,80.2,Severe,592.2,60.0,26.7,13.3,42.3
2023-11-06,Delhi,267,Poor,95.0,Severe,674.8,36.0,54.5,9.5,24.0
2023-11-06,Bangalore,116,Moderate,78.1,High,560.9,66.3,23.5,10.2,50.5
2023-11-06,Chennai,132,Moderate,55.2,Moderate,500.2,56.7,28.1,15.2,57.1
2023-11-06,Hyderabad,170,Moderate,67.9,High,535.5,61.2,30.8,8.0,50.3
2023-11-07,Mumbai,193,Moderate,69.1,High,598.2,56.3,33.3,10.4,43.8
2023-11-07,Delhi,289,Poor,96.9,Severe,698.1,41.8,48.3,9.9,21.9
2023-11-07,Bangalore,117,Moderate,71.1,High,556.6,60.2,23.5,16.3,51.2
2023-11-07,Chennai,148,Moderate,69.2,High,471.6,63.0,25.7,11.3,55.7
2023-11-07,Hyderabad,145,Moderate,70.0,High,549.0,64.8,17.8,17.4,51.2
2023-11-08,Mumbai,198,Moderate,82.1,Severe,560.5,59.9,28.1,12.0,43.3
2023-11-08,Delhi,266,Poor,98.9,Severe,660.3,42.4,41.4,16.2,25.3
2023-11-08,Bangalore,113,Moderate,70.1,High,536.2,66.2,22.8,11.0,54.2
2023-11-08,Chennai,101,Moderate,56.0,Moderate,513.8,65.0,17.1,17.9,59.6
2023-11-08,Hyderabad,163,Moderate,68.5,High,578.3,58.6,23.6,17.8,47.4
2023-11-09,Mumbai,180,Moderate,70.7,High,617.5,56.9,31.8,11.3,43.1
2023-11-09,Delhi,248,Poor,84.1,Severe,646.7,49.1,38.1,12.8,32.2
2023-11-09,Bangalore,111,Moderate,81.9,Severe,491.7,63.0,22.6,14.4,53.5
2023-11-09,Chennai,146,Moderate,73.9,High,505.8,61.8,24.0,14.2,52.3
2023-11-09,Hyderabad,168,Moderate,68.4,High,535.2,53.3,32.5,14.2,48.8
2023-11-10,Mumbai,205,Poor,81.3,Severe,567.0,60.2,29.8,10.0,42.7
2023-11-10,Delhi,313,Very Poor,96.7,Severe,611.9,36.4,48.2,15.4,24.8
2023-11-10,Bangalore,117,Moderate,79.1,High,485.6,59.7,27.1,13.2,53.5
2023-11-10,Chennai,169,Moderate,64.8,High,482.4,62.9,20.6,16.5,54.8
2023-11-10,Hyderabad,149,Moderate,75.4,High,475.7,57.9,27.4,14.7,52.8
2023-11-11,Mumbai,189,Moderate,88.3,Severe,564.2,52.6,35.6,11.8,40.6
2023-11-11,Delhi,265,Poor,99.3,Severe,731.5,42.3,49.0,8.7,22.7
2023-11-11,Bangalore,133,Moderate,82.8,Severe,529.8,67.1,24.0,8.9,50.4
2023-11-11,Chennai,115,Moderate,59.8,Moderate,504.0,60.8,30.4,8.8,57.6
2023-11-11,Hyderabad,154,Moderate,66.4,High,535.0,57.0,33.2,9.8,50.9
2023-11-12,Mumbai,189,Moderate,84.1,Severe,531.6,59.8,29.5,10.7,45.1
2023-11-12,Delhi,274,Poor,91.1,Severe,700.8,41.3,49.0,9.7,24.0
2023-11-12,Bangalore,104,Moderate,77.4,High,512.2,58.3,25.5,16.2,52.8
2023-11-12,Chennai,144,Moderate,64.8,High,440.7,67.3,17.1,15.6,59.8
2023-11-12,Hyderabad,177,Moderate,67.7,High,566.7,65.3,24.1,10.6,48.8
2023-11-13,Mumbai,169,Moderate,80.7,Severe,543.0,61.9,29.4,8.7,46.9
2023-11-13,Delhi,286,Poor,98.6,Severe,682.0,44.1,47.8,8.1,23.1
2023-11-13,Bangalore,95,Satisfactory,74.8,High,448.7,65.5,17.1,17.4,59.4
2023-11-13,Chennai,160,Moderate,64.9,High,441.1,62.4,23.7,13.9,57.8
2023-11-13,Hyderabad,152,Moderate,72.4,High,565.1,58.1,28.2,13.7,47.8
2023-11-14,Mumbai,195,Moderate,85.2,Severe,569.8,66.8,18.0,15.2,43.5
2023-11-14,Delhi,252,Poor,93.1,Severe,653.5,36.3,49.2,14.5,26.8
2023-11-14,Bangalore,150,Moderate,70.4,High,517.4,66.1,17.8,16.1,53.0
2023-11-14,Chennai,125,Moderate,59.4,Moderate,470.0,56.6,32.8,10.6,58.3
2023-11-14,Hyderabad,130,Moderate,74.0,High,537.9,65.4,17.1,17.5,51.9
2023-11-15,Mumbai,190,Moderate,78.4,High,577.7,52.3,30.5,17.2,42.1
2023-11-15,Delhi,254,Poor,98.3,Severe,700.5,39.2,50.9,9.9,23.0
2023-11-15,Bangalore,94,Satisfactory,80.1,Severe,516.5,68.4,13.9,17.7,54.5
2023-11-15,Chennai,133,Moderate,61.1,High,473.0,65.8,17.4,16.8,59.1
2023-11-15,Hyderabad,155,Moderate,68.9,High,504.9,54.8,33.8,11.4,51.6
2023-11-16,Mumbai,207,Poor,87.0,Severe,599.3,56.3,32.6,11.1,38.4
2023-11-16,Delhi,306,Very Poor,92.6,Severe,682.4,42.0,43.0,15.0,23.0
2023-11-16,Bangalore,98,Satisfactory,73.4,High,515.0,62.6,25.7,11.7,54.9
2023-11-16,Chennai,140,Moderate,62.2,High,514.3,70.9,16.6,12.5,56.8
2023-11-16,Hyderabad,161,Moderate,68.0,High,556.8,60.9,23.5,15.6,49.5
2023-11-17,Mumbai,186,Moderate,92.1,Severe,536.6,61.0,24.8,14.2,43.2
2023-11-17,Delhi,280,Poor,90.8,Severe,663.2,45.8,43.4,10.8,27.0
2023-11-17,Bangalore,110,Moderate,81.5,Severe,472.6,65.8,25.2,9.0,55.4
2023-11-17,Chennai,171,Moderate,69.7,High,523.6,62.2,19.9,17.9,50.8
2023-11-17,Hyderabad,174,Moderate,75.7,High,579.7,60.2,21.9,17.9,45.2
2023-11-18,Mumbai,191,Moderate,65.3,High,545.2,58.6,29.1,12.3,48.6
2023-11-18,Delhi,247,Poor,100,Severe,726.3,42.0,40.6,17.4,23.6
2023-11-18,Bangalore,115,Moderate,69.8,High,543.3,66.3,22.4,11.3,53.7
2023-11-18,Chennai,159,Moderate,69.9,High,468.6,55.9,27.2,16.9,53.6
2023-11-18,Hyderabad,172,Moderate,77.7,High,555.5,57.6,27.4,15.0,45.8
2023-11-19,Mumbai,195,Moderate,73.9,High,539.6,54.0,33.2,12.8,45.6
2023-11-19,Delhi,263,Poor,95.5,Severe,746.1,41.1,42.8,16.1,23.6
2023-11-19,Bangalore,140,Moderate,75.4,High,569.2,67.1,21.6,11.3,49.3
2023-11-19,Chennai,120,Moderate,68.8,High,450.6,65.2,26.0,8.8,59.2
2023-11-19,Hyderabad,119,Moderate,77.6,High,619.1,55.0,28.4,16.6,44.5
2023-11-20,Mumbai,213,Poor,73.7,High,566.6,60.5,30.1,9.4,44.2
2023-11-20,Delhi,250,Poor,92.5,Severe,693.1,38.3,52.4,9.3,25.0
2023-11-20,Bangalore,128,Moderate,69.9,High,499.4,60.5,22.8,16.7,54.5
2023-11-20,Chennai,153,Moderate,71.7,High,517.0,65.9,23.7,10.4,52.5
2023-11-20,Hyderabad,163,Moderate,81.2,Severe,532.0,58.5,29.2,12.3,47.1
2023-11-21,Mumbai,186,Moderate,75.7,High,630.4,54.3,30.0,15.7,40.1
2023-11-21,Delhi,276,Poor,98.1,Severe,607.7,43.3,47.5,9.2,28.3
2023-11-21,Bangalore,138,Moderate,80.4,Severe,515.0,63.3,21.8,14.9,50.8
2023-11-21,Chennai,172,Moderate,56.0,Moderate,488.2,56.6,29.0,14.4,55.2
2023-11-21,Hyderabad,136,Moderate,78.2,High,536.4,56.1,29.5,14.4,48.7
2023-11-22,Mumbai,156,Moderate,74.7,High,579.7,55.3,35.5,9.2,45.5
2023-11-22,Delhi,280,Poor,94.9,Severe,666.8,32.6,52.0,15.4,23.1
2023-11-22,Bangalore,136,Moderate,78.6,High,562.0,57.1,29.1,13.8,47.2
2023-11-22,Chennai,149,Moderate,66.0,High,427.3,60.3,21.9,17.8,58.7
2023-11-22,Hyderabad,149,Moderate,76.7,High,516.0,53.6,33.2,13.2,49.1
2023-11-23,Mumbai,178,Moderate,76.7,High,542.5,61.0,26.4,12.6,47.2
2023-11-23,Delhi,299,Poor,100,Severe,689.4,38.0,49.4,12.6,20.3
2023-11-23,Bangalore,115,Moderate,72.8,High,489.6,58.8,26.2,15.0,54.8
2023-11-23,Chennai,130,Moderate,63.0,High,499.4,61.9,20.1,18.0,56.4
2023-11-23,Hyderabad,150,Moderate,64.9,High,555.6,55.9,29.1,15.0,50.0
2023-11-24,Mumbai,152,Moderate,91.0,Severe,543.9,64.5,25.4,10.1,45.8
2023-11-24,Delhi,269,Poor,82.6,Severe,668.0,40.7,42.6,16.7,28.4
2023-11-24,Bangalore,132,Moderate,81.1,Severe,449.7,72.3,13.1,14.6,56.9
2023-11-24,Chennai,175,Moderate,51.0,Moderate,458.0,60.9,24.3,14.8,59.1
2023-11-24,Hyderabad,186,Moderate,70.9,High,510.5,63.1,26.1,10.8,50.6
2023-11-25,Mumbai,185,Moderate,75.5,High,590.6,54.9,35.8,9.3,42.8
2023-11-25,Delhi,273,Poor,85.6,Severe,690.8,34.7,50.2,15.1,24.7
2023-11-25,Bangalore,113,Moderate,75.7,High,547.1,69.7,19.4,10.9,52.8
2023-11-25,Chennai,151,Moderate,69.3,High,483.5,55.5,36.4,8.1,53.2
2023-11-25,Hyderabad,152,Moderate,63.7,High,500.0,49.2,41.3,9.5,52.3
2023-11-26,Mumbai,207,Poor,77.3,High,609.3,50.3,40.7,9.0,39.0
2023-11-26,Delhi,284,Poor,92.9,Severe,750.5,45.6,39.9,14.5,23.9
2023-11-26,Bangalore,84,Satisfactory,66.0,High,495.7,62.1,29.6,8.3,58.6
2023-11-26,Chennai,144,Moderate,72.9,High,455.7,52.8,32.7,14.5,54.0
2023-11-26,Hyderabad,136,Moderate,78.0,High,551.4,54.4,29.8,15.8,47.5
2023-11-27,Mumbai,206,Poor,72.7,High,565.1,63.7,24.6,11.7,45.6
2023-11-27,Delhi,278,Poor,95.2,Severe,626.5,42.4,44.5,13.1,27.6
2023-11-27,Bangalore,147,Moderate,75.9,High,495.5,63.6,20.9,15.5,52.7
2023-11-27,Chennai,146,Moderate,62.4,High,441.1,62.6,25.1,12.3,59.3
2023-11-27,Hyderabad,149,Moderate,70.3,High,599.5,63.4,20.6,16.0,47.4
2023-11-28,Mumbai,202,Poor,89.3,Severe,609.9,58.6,28.0,13.4,37.9
2023-11-28,Delhi,281,Poor,87.1,Severe,631.5,41.4,43.5,15.1,28.9
2023-11-28,Bangalore,126,Moderate,71.8,High,518.5,54.6,28.4,17.0,51.8
2023-11-28,Chennai,153,Moderate,73.4,High,500.3,66.6,17.4,16.0,53.3
2023-11-28,Hyderabad,163,Moderate,73.7,High,543.8,62.3,24.1,13.6,49.0
2023-11-29,Mumbai,191,Moderate,77.9,High,607.4,57.4,31.0,11.6,41.3
2023-11-29,Delhi,255,Poor,91.8,Severe,671.4,42.0,47.0,11.0,26.9
2023-11-29,Bangalore,144,Moderate,72.4,High,526.0,59.3,28.3,12.4,51.0
2023-11-29,Chennai,118,Moderate,61.7,High,397.2,60.3,28.2,11.5,63.5
2023-11-29,Hyderabad,144,Moderate,70.5,High,584.1,64.3,25.3,10.4,48.8
2023-11-30,Mumbai,194,Moderate,83.9,Severe,609.4,49.3,36.7,14.0,37.9
2023-11-30,Delhi,277,Poor,99.0,Severe,699.9,46.0,45.3,8.7,22.8
2023-11-30,Bangalore,123,Moderate,80.7,Severe,541.9,62.7,28.5,8.8,49.9
2023-11-30,Chennai,143,Moderate,72.3,High,471.3,57.3,34.0,8.7,54.1
2023-11-30,Hyderabad,150,Moderate,51.9,Moderate,532.6,57.5,30.8,11.7,55.0
2023-12-01,Mumbai,170,Moderate,69.9,High,547.3,55.4,35.1,9.5,47.9
2023-12-01,Delhi,292,Poor,93.2,Severe,711.3,42.9,48.3,8.8,22.8
2023-12-01,Bangalore,130,Moderate,76.8,High,506.4,64.6,21.0,14.4,53.0
2023-12-01,Chennai,132,Moderate,70.1,High,475.2,70.0,19.7,10.3,57.6
2023-12-01,Hyderabad,173,Moderate,71.9,High,567.7,59.2,31.7,9.1,46.8
2023-12-02,Mumbai,198,Moderate,77.5,High,568.5,54.6,29.2,16.2,42.9
2023-12-02,Delhi,251,Poor,94.0,Severe,652.6,34.4,52.1,13.5,26.3
2023-12-02,Bangalore,94,Satisfactory,66.8,High,551.7,73.5,14.6,11.9,56.6
2023-12-02,Chennai,126,Moderate,74.2,High,520.2,61.0,25.1,13.9,52.3
2023-12-02,Hyderabad,168,Moderate,66.0,High,541.9,60.4,26.5,13.1,50.4
2023-12-03,Mumbai,194,Moderate,81.8,Severe,536.6,62.5,29.0,8.5,45.6
2023-12-03,Delhi,265,Poor,77.4,High,665.0,39.1,46.8,14.1,29.8
2023-12-03,Bangalore,120,Moderate,71.1,High,570.5,64.4,22.6,13.0,51.0
2023-12-03,Chennai,140,Moderate,72.3,High,541.8,59.0,24.9,16.1,50.2
2023-12-03,Hyderabad,144,Moderate,82.6,Severe,568.0,58.7,30.2,11.1,45.7
2023-12-04,Mumbai,195,Moderate,80.5,Severe,562.9,48.4,41.9,9.7,41.4
2023-12-04,Delhi,301,Very Poor,97.0,Severe,638.0,40.4,42.9,16.7,24.6
2023-12-04,Bangalore,142,Moderate,73.3,High,468.5,64.6,22.6,12.8,55.5
2023-12-04,Chennai,80,Satisfactory,64.0,High,519.4,58.0,29.9,12.1,57.1
2023-12-04,Hyderabad,127,Moderate,62.7,High,537.8,53.7,31.3,15.0,52.6
2023-12-05,Mumbai,188,Moderate,74.7,High,566.9,48.2,35.6,16.2,43.0
2023-12-05,Delhi,289,Poor,88.5,Severe,639.3,38.5,43.9,17.6,27.0
2023-12-05,Bangalore,107,Moderate,63.8,High,495.8,64.6,26.6,8.8,58.3
2023-12-05,Chennai,155,Moderate,59.9,Moderate,514.1,60.8,27.4,11.8,54.5
2023-12-05,Hyderabad,150,Moderate,73.6,High,558.5,58.4,28.2,13.4,48.1
2023-12-06,Mumbai,189,Moderate,76.2,High,564.4,61.2,28.7,10.1,45.3
2023-12-06,Delhi,271,Poor,85.7,Severe,676.2,45.3,37.4,17.3,27.9
2023-12-06,Bangalore,103,Moderate,66.0,High,549.6,66.0,19.8,14.2,54.9
2023-12-06,Chennai,126,Moderate,66.4,High,464.0,59.6,28.9,11.5,57.5
2023-12-06,Hyderabad,194,Moderate,71.9,High,550.0,63.4,27.6,9.0,47.4
2023-12-07,Mumbai,181,Moderate,79.3,High,554.7,57.8,33.0,9.2,45.0
2023-12-07,Delhi,263,Poor,93.8,Severe,659.1,39.6,48.4,12.0,26.2
2023-12-07,Bangalore,118,Moderate,80.8,Severe,539.7,71.7,19.2,9.1,52.1
2023-12-07,Chennai,111,Moderate,70.3,High,498.7,65.2,22.5,12.3,56.4
2023-12-07,Hyderabad,133,Moderate,80.9,Severe,545.2,62.5,29.1,8.4,49.0
2023-12-08,Mumbai,165,Moderate,85.3,Severe,586.4,56.6,33.4,10.0,42.2
2023-12-08,Delhi,247,Poor,94.7,Severe,667.9,46.2,40.3,13.5,27.8
2023-12-08,Bangalore,132,Moderate,65.8,High,493.9,71.1,12.1,16.8,57.7
2023-12-08,Chennai,102,Moderate,65.8,High,500.4,58.7,32.2,9.1,56.6
2023-12-08,Hyderabad,159,Moderate,72.3,High,558.8,63.9,20.4,15.7,49.0
2023-12-09,Mumbai,191,Moderate,88.2,Severe,527.1,67.2,17.4,15.4,45.7
2023-12-09,Delhi,259,Poor,95.5,Severe,620.4,42.6,46.9,10.5,29.1
2023-12-09,Bangalore,136,Moderate,80.7,Severe,517.2,71.8,11.6,16.6,52.4
2023-12-09,Chennai,157,Moderate,65.8,High,492.6,59.6,25.3,15.1,54.0
2023-12-09,Hyderabad,166,Moderate,62.8,High,520.0,60.0,22.1,17.9,52.6
2023-12-10,Mumbai,167,Moderate,74.6,High,574.1,60.1,31.5,8.4,46.2
2023-12-10,Delhi,314,Very Poor,92.7,Severe,633.8,44.5,46.6,8.9,26.0
2023-12-10,Bangalore,141,Moderate,76.7,High,502.2,70.3,19.4,10.3,53.8
2023-12-10,Chennai,132,Moderate,71.9,High,441.0,61.6,27.4,11.0,57.6
2023-12-10,Hyderabad,154,Moderate,76.3,High,520.5,63.4,25.4,11.2,50.6
2023-12-11,Mumbai,193,Moderate,79.7,High,618.9,60.1,29.8,10.1,40.6
2023-12-11,Delhi,234,Poor,95.8,Severe,686.5,43.5,39.0,17.5,26.6
2023-12-11,Bangalore,113,Moderate,78.7,High,521.1,65.4,21.1,13.5,52.8
2023-12-11,Chennai,153,Moderate,61.9,High,482.4,58.2,26.0,15.8,55.6
2023-12-11,Hyderabad,139,Moderate,70.5,High,526.9,57.8,30.4,11.8,51.4
2023-12-12,Mumbai,196,Moderate,77.1,High,571.3,56.0,30.1,13.9,43.2
2023-12-12,Delhi,295,Poor,88.9,Severe,688.1,47.8,34.9,17.3,25.4
2023-12-12,Bangalore,144,Moderate,78.2,High,490.4,70.4,11.7,17.9,54.0
2023-12-12,Chennai,152,Moderate,75.2,High,502.8,62.7,23.8,13.5,51.9
2023-12-12,Hyderabad,155,Moderate,83.8,Severe,578.5,53.1,29.1,17.8,43.0
2023-12-13,Mumbai,204,Poor,75.2,High,558.6,49.4,41.9,8.7,42.7
2023-12-13,Delhi,237,Poor,100,Severe,664.7,42.0,44.0,14.0,26.4
2023-12-13,Bangalore,120,Moderate,71.8,High,554.2,66.5,17.6,15.9,52.3
2023-12-13,Chennai,133,Moderate,56.7,Moderate,447.6,65.6,17.7,16.7,61.7
2023-12-13,Hyderabad,167,Moderate,70.9,High,539.1,56.1,28.1,15.8,48.5
2023-12-14,Mumbai,177,Moderate,82.0,Severe,579.1,60.2,29.6,10.2,43.5
2023-12-14,Delhi,261,Poor,81.8,Severe,679.4,37.7,47.2,15.1,27.7
2023-12-14,Bangalore,108,Moderate,74.0,High,525.7,71.2,15.3,13.5,55.2
2023-12-14,Chennai,146,Moderate,67.6,High,484.6,63.1,27.4,9.5,55.4
2023-12-14,Hyderabad,187,Moderate,62.3,High,532.2,67.0,18.6,14.4,52.1
2023-12-15,Mumbai,189,Moderate,90.4,Severe,570.4,58.0,30.5,11.5,40.8
2023-12-15,Delhi,259,Poor,90.0,Severe,711.6,45.1,41.4,13.5,26.0
2023-12-15,Bangalore,120,Moderate,68.7,High,496.7,62.7,28.7,8.6,55.9
2023-12-15,Chennai,157,Moderate,55.8,Moderate,498.9,72.2,18.0,9.8,58.6
2023-12-15,Hyderabad,178,Moderate,70.2,High,590.6,59.1,25.1,15.8,45.4
2023-12-16,Mumbai,212,Poor,85.4,Severe,539.8,61.9,21.4,16.7,43.3
2023-12-16,Delhi,258,Poor,87.8,Severe,679.6,39.4,49.9,10.7,26.7
2023-12-16,Bangalore,95,Satisfactory,69.5,High,517.3,62.7,27.0,10.3,55.9
2023-12-16,Chennai,140,Moderate,60.3,High,494.9,61.0,29.2,9.8,56.5
2023-12-16,Hyderabad,170,Moderate,82.5,Severe,552.1,64.3,20.4,15.3,46.3
2023-12-17,Mumbai,186,Moderate,78.2,High,581.8,60.1,28.0,11.9,43.7
2023-12-17,Delhi,268,Poor,92.1,Severe,691.2,43.3,39.6,17.1,25.1
2023-12-17,Bangalore,132,Moderate,74.3,High,469.4,63.9,20.0,16.1,55.7
2023-12-17,Chennai,129,Moderate,62.5,High,539.7,63.0,21.4,15.6,54.3
2023-12-17,Hyderabad,153,Moderate,70.1,High,539.1,61.7,28.9,9.4,50.7
2023-12-18,Mumbai,186,Moderate,78.5,High,645.8,55.9,35.0,9.1,38.8
2023-12-18,Delhi,272,Poor,88.1,Severe,665.7,39.4,47.8,12.8,26.7
2023-12-18,Bangalore,105,Moderate,72.3,High,531.0,68.1,22.4,9.5,54.8
2023-12-18,Chennai,169,Moderate,69.2,High,473.3,60.5,23.3,16.2,53.8
2023-12-18,Hyderabad,168,Moderate,74.5,High,482.1,59.4,31.2,9.4,51.8
2023-12-19,Mumbai,192,Moderate,78.5,High,556.8,59.0,26.4,14.6,44.6
2023-12-19,Delhi,279,Poor,100,Severe,624.3,47.5,36.3,16.2,27.5
2023-12-19,Bangalore,132,Moderate,77.2,High,527.7,66.2,16.2,17.6,51.8
2023-12-19,Chennai,127,Moderate,72.5,High,534.0,68.1,14.7,17.2,53.2
2023-12-19,Hyderabad,175,Moderate,66.5,High,555.1,64.4,21.6,14.0,49.8
2023-12-20,Mumbai,184,Moderate,76.1,High,559.4,55.1,28.7,16.2,44.7
2023-12-20,Delhi,268,Poor,95.8,Severe,709.2,39.0,43.7,17.3,22.8
2023-12-20,Bangalore,134,Moderate,66.0,High,518.8,65.1,17.6,17.3,54.8
2023-12-20,Chennai,159,Moderate,73.0,High,471.2,65.6,19.2,15.2,54.6
